disp_x,disp_y,id,stress_xx,stress_xy,stress_yy,x,y,z
0.021806164939417,-5.465724213968e-05,0,6273034.1773532,228855.75330009,282281624.58748,5.2,0,0
0.020430764921992,-5.7862017320387e-05,0.44747474747475,6273034.1773532,228855.75330009,282281624.58748,5.6474747474747,0,0
0.019244622884738,-2.1838259806293e-05,0.8949494949495,49807847.253018,2768127.0055183,296530438.6128,6.0949494949495,0,0
0.018190449423394,1.4816843399635e-05,1.3424242424242,47903422.083698,-8837481.7151696,241895984.76148,6.5424242424242,0,0
0.017350262053352,1.9538263335088e-05,1.789898989899,54499153.811102,5564166.5255831,227047899.46837,6.989898989899,0,0
0.016521942544081,-2.2080801482171e-05,2.2373737373737,54016830.116419,5057772.4607444,195974761.18725,7.4373737373737,0,0
0.015763805573527,-3.5458676859723e-06,2.6848484848485,54016830.116419,5057772.4607444,195974761.18725,7.8848484848485,0,0
0.01500554759178,7.6282660247259e-06,3.1323232323232,49844325.523775,-1186029.5664066,184270067.16406,8.3323232323232,0,0
0.014263045911954,1.5476431200182e-07,3.579797979798,49640192.609209,3881516.6807921,176238966.187,8.779797979798,0,0
0.013522673157709,5.457367198599e-06,4.0272727272727,49640192.609209,3881516.6807921,176238966.187,9.2272727272727,0,0
0.012778462423522,1.3602910479164e-06,4.4747474747475,44939459.151478,3278352.1010111,163718839.49078,9.6747474747475,0,0
0.012033835234067,2.0907421482838e-06,4.9222222222222,44939459.151478,3278352.1010111,163718839.49078,10.122222222222,0,0
0.011284004290081,2.0616768494041e-06,5.369696969697,40772413.363947,-2832526.8676542,154961364.2796,10.569696969697,0,0
0.010529309827333,1.0205198191917e-06,5.8171717171717,40772413.363947,-2832526.8676542,154961364.2796,11.017171717172,0,0
0.0097675058479957,2.2002401866761e-06,6.2646464646465,36718930.025911,-2266420.1747079,149067904.92716,11.464646464646,0,0
0.0089959585002496,5.6555060904236e-07,6.7121212121212,36718930.025911,-2266420.1747079,149067904.92716,11.912121212121,0,0
0.0082196612697884,2.7494069150575e-06,7.159595959596,32951010.04063,-1784420.9249989,144617171.24036,12.359595959596,0,0
0.00742968509873,7.1958617593286e-07,7.6070707070707,32951010.04063,-1784420.9249989,144617171.24036,12.807070707071,0,0
0.0066384948835858,-9.1796697763286e-08,8.0545454545455,30361429.677636,-661418.97369825,142719774.24295,13.254545454545,0,0
0.0058310270902922,8.4071302442881e-07,8.5020202020202,29633370.230331,-1441043.2002973,141298088.63987,13.70202020202,0,0
0.0050232115294473,-8.5822873354482e-07,8.949494949495,29633370.230331,-1441043.2002973,141298088.63987,14.149494949495,0,0
0.0042014816327503,1.1585977937863e-06,9.3969696969697,26754198.831402,-1137253.1696184,138630276.73725,14.59696969697,0,0
0.0033776126402552,-6.6552137104976e-07,9.8444444444444,26754198.831402,-1137253.1696184,138630276.73725,15.044444444444,0,0
0.0025439288821478,1.3600176752397e-06,10.291919191919,24168580.004843,-897005.69299656,136476086.00936,15.491919191919,0,0
0.001704993474734,-1.6524575705193e-07,10.739393939394,24168580.004843,-897005.69299656,136476086.00936,15.939393939394,0,0
0.0008597933880759,1.6990755341995e-06,11.186868686869,21889246.343948,-704231.87257869,134724736.40438,16.386868686869,0,0
7.1792063789161e-06,1.8083975447528e-07,11.634343434343,21889246.343948,-704231.87257869,134724736.40438,16.834343434343,0,0
-0.00084882730797094,5.4505039440882e-07,12.081818181818,20370565.69157,-210948.91141832,133868303.3993,17.281818181818,0,0
-0.0017131203795771,5.5846557895221e-07,12.529292929293,19869606.761993,-537529.54989909,133235925.30606,17.729292929293,0,0
-0.0025789354025762,-3.9983534431012e-07,12.976767676768,18512851.793365,-121997.60858049,132508556.74713,18.176767676768,0,0
-0.0034540230062387,9.0929133031855e-07,13.424242424242,17928743.050191,-423064.00740367,131958610.4141,18.624242424242,0,0
-0.004331149832796,-5.2089345623079e-07,13.871717171717,17928743.050191,-423064.00740367,131958610.4141,19.071717171717,0,0
