disp_x,disp_y,id,stress_xx,stress_xy,stress_yy,x,y,z
-0.0037795039999142,-0.030823588320676,0,53062.75756906,-76989.157403129,-291172.82668189,5.2,0,0
-0.0038073357430242,-0.030686224606374,0.44747474747475,53062.75756906,-76989.157403129,-291172.82668189,5.6474747474747,0,0
-0.0038366284624161,-0.030551709937455,0.8949494949495,-781856.34680353,-503831.14233182,-235553.66336438,6.0949494949495,0,0
-0.0038713454448124,-0.030427773107242,1.3424242424242,-781856.34680353,-503831.14233182,-235553.66336438,6.5424242424242,0,0
-0.0039060624272087,-0.030303836277029,1.789898989899,-781856.34680353,-503831.14233182,-235553.66336438,6.989898989899,0,0
-0.0039505624787958,-0.030193202542259,2.2373737373737,-1936074.4722203,-613409.64461059,23786.616778917,7.4373737373737,0,0
-0.0039952884673157,-0.03008287603833,2.6848484848485,-1936074.4722203,-613409.64461059,23786.616778917,7.8848484848485,0,0
-0.0040479842180916,-0.029978205293955,3.1323232323232,-3251414.8640961,-548983.68895472,68363.480674051,8.3323232323232,0,0
-0.0041034415278254,-0.029875494296052,3.579797979798,-3251414.8640961,-548983.68895472,68363.480674051,8.779797979798,0,0
-0.0041638757354448,-0.029773732032649,4.0272727272727,-4469522.4870761,-446566.37712659,57926.167562774,9.2272727272727,0,0
-0.0042291320041265,-0.029672888987561,4.4747474747475,-4469522.4870761,-446566.37712659,57926.167562774,9.6747474747475,0,0
-0.0042965165417057,-0.029571847306309,4.9222222222222,-5436182.6284476,-354192.99411938,55487.107834058,10.122222222222,0,0
-0.004369564737012,-0.029470277023036,5.369696969697,-5436182.6284476,-354192.99411938,55487.107834058,10.569696969697,0,0
-0.0044428442408054,-0.02936862482722,5.8171717171717,-6188268.8057615,-285414.30217513,40689.454286489,11.017171717172,0,0
-0.0045219200631582,-0.029264919999439,6.2646464646465,-6188268.8057615,-285414.30217513,40689.454286489,11.464646464646,0,0
-0.004600995885511,-0.029161215171657,6.7121212121212,-6188268.8057615,-285414.30217513,40689.454286489,11.912121212121,0,0
-0.004683681259388,-0.02905427738211,7.159595959596,-6735329.2811791,-219495.67751225,69797.578299071,12.359595959596,0,0
-0.0047672487427667,-0.02894654951483,7.6070707070707,-6735329.281179,-219495.67751225,69797.578299071,12.807070707071,0,0
-0.0048528189563428,-0.02883624606336,8.0545454545455,-7173921.0259662,-168556.47361527,63235.684440075,13.254545454545,0,0
-0.0049399071122511,-0.028723990482603,8.5020202020202,-7173921.0259662,-168556.47361527,63235.684440075,13.70202020202,0,0
-0.0050277769397047,-0.028609877741483,8.949494949495,-7470504.0095446,-105108.46702313,43550.542297048,14.149494949495,0,0
-0.0051172048286842,-0.028492063228014,9.3969696969697,-7470504.0095446,-105108.46702313,43550.542297048,14.59696969697,0,0
-0.0052067958394098,-0.028373698343474,9.8444444444444,-7673128.6989441,-66218.724382858,46404.291538962,15.044444444444,0,0
-0.0052978660677876,-0.028250342593981,10.291919191919,-7673128.6989441,-66218.724382858,46404.291538962,15.491919191919,0,0
-0.0053889362961654,-0.028126986844488,10.739393939394,-7673128.6989441,-66218.724382858,46404.291538962,15.939393939394,0,0
-0.0054803514831673,-0.027998452902967,11.186868686869,-7719741.0027145,-49733.230454088,54941.019657305,16.386868686869,0,0
-0.0055718207106848,-0.027869107756428,11.634343434343,-7719741.0027145,-49733.230454088,54941.019657305,16.834343434343,0,0
-0.0056640500060543,-0.027735888435122,12.081818181818,-7865822.4581138,5435.5372111126,65479.942652147,17.281818181818,0,0
-0.0057567260796596,-0.027600391821121,12.529292929293,-7865822.4581137,5435.5372111126,65479.942652147,17.729292929293,0,0
-0.005849055643886,-0.027462461110327,12.976767676768,-7760520.6798688,41446.572092939,55199.168674544,18.176767676768,0,0
-0.0059408545537494,-0.027320802754159,13.424242424242,-7760520.6798688,41446.572092939,55199.168674544,18.624242424242,0,0
-0.0060324554048676,-0.027178167080472,13.871717171717,-7614024.3339224,46419.921030284,35147.284386089,19.071717171717,0,0
-0.0061230185397426,-0.027030410813581,14.319191919192,-7614024.3339224,46419.921030284,35147.284386089,19.519191919192,0,0
