disp_x,disp_y,id,stress_xx,stress_xy,stress_yy,x,y,z
0.03144159851501,-0.030197084274305,0,215543.09007714,1537624.7016503,6716209.349173,5.2,0,0
0.031396233664735,-0.030248606336799,0.44747474747475,215543.09007714,1537624.7016503,6716209.349173,5.6474747474747,0,0
0.031358816087482,-0.030275881260291,0.8949494949495,2053436.4480464,3275222.4436513,7837770.7586951,6.0949494949495,0,0
0.031325262308061,-0.030291367732218,1.3424242424242,2053436.4480464,3275222.4436513,7837770.7586951,6.5424242424242,0,0
0.031296627607584,-0.030289077009079,1.789898989899,2181601.7975345,3926596.2748379,6735962.4462681,6.989898989899,0,0
0.03126707072521,-0.030282237955097,2.2373737373737,2181601.7975345,3926596.2748379,6735962.4462681,7.4373737373737,0,0
0.031243504417204,-0.030264778995595,2.6848484848485,2781030.8335811,4343482.837724,6317200.621954,7.8848484848485,0,0
0.031219909514464,-0.03024243751021,3.1323232323232,2781030.8335811,4343482.837724,6317200.621954,8.3323232323232,0,0
0.03119884685351,-0.030214211389402,3.579797979798,3148857.1664902,4509071.7270375,6120987.8352147,8.779797979798,0,0
0.031177828754922,-0.030181882223402,4.0272727272727,2951211.3234233,4233579.9585605,5870656.2075539,9.2272727272727,0,0
0.03115643879767,-0.030146662195673,4.4747474747475,3287834.8441613,4363194.1385432,5959083.4498147,9.6747474747475,0,0
0.031137895543856,-0.03010656179585,4.9222222222222,3287834.8441613,4363194.1385432,5959083.4498147,10.122222222222,0,0
0.031118000641647,-0.030064604969639,5.369696969697,2951790.4259463,4496973.9871957,6045063.4280151,10.569696969697,0,0
0.031099711767818,-0.03001933276395,5.8171717171717,3507969.6825727,4402429.5342726,6072832.4472685,11.017171717172,0,0
0.031081421456987,-0.029972232099407,6.2646464646465,3148027.2464019,4509680.0344738,6120324.4884123,11.464646464646,0,0
0.031062198674232,-0.029922878731752,6.7121212121212,3661709.8947141,4396075.8176132,6216402.2745362,11.912121212121,0,0
0.031044919181823,-0.029871910462588,7.159595959596,3289098.0350461,4481975.6974357,6232486.1648581,12.359595959596,0,0
0.031025650897523,-0.02981898632621,7.6070707070707,3289098.0350461,4481975.6974357,6232486.1648581,12.807070707071,0,0
0.031008105156682,-0.029765107246043,8.0545454545455,3393451.3393443,4427732.6128327,6367903.1099045,13.254545454545,0,0
0.030989314581169,-0.029709342429118,8.5020202020202,3393451.3393443,4427732.6128327,6367903.1099045,13.70202020202,0,0
0.030970589565011,-0.029652989484899,8.949494949495,3483831.8062041,4245645.4473638,6696565.3715979,14.149494949495,0,0
0.03095164430721,-0.029594797339564,9.3969696969697,3483831.8062041,4245645.4473638,6696565.3715979,14.59696969697,0,0
0.030932154384317,-0.029536172071924,9.8444444444444,3147090.7957982,4297821.8925729,6683958.2865643,15.044444444444,0,0
0.030912798758206,-0.02947616699116,10.291919191919,3565020.4531918,4168743.8636296,6864690.1284868,15.491919191919,0,0
0.030893639892133,-0.029415970490195,10.739393939394,3217555.8920682,4205492.3802795,6833549.5687472,15.939393939394,0,0
0.030873048474927,-0.02935437464398,11.186868686869,3635396.7796333,4074711.2237935,7018965.066811,16.386868686869,0,0
0.030854180659947,-0.02929293871734,11.634343434343,3280963.2525571,4098033.8163059,6972075.3991997,16.834343434343,0,0
0.030832857881445,-0.029230129293035,12.081818181818,3280963.2525571,4098033.8163059,6972075.3991997,17.281818181818,0,0
0.030813765292053,-0.029167606932227,12.529292929293,3347092.7651113,3977684.8885049,7095227.3499563,17.729292929293,0,0
0.030792644836104,-0.029103971658922,12.976767676768,3347092.7651113,3977684.8885049,7095227.3499563,18.176767676768,0,0
0.030772270876176,-0.029040413448813,13.424242424242,3772142.9761367,3843870.0117174,7269838.9477117,18.624242424242,0,0
0.030751518156972,-0.02897611203834,13.871717171717,3411308.969293,3843210.8360511,7197548.3110152,19.071717171717,0,0
0.030730428791322,-0.028911559710676,14.319191919192,3455644.4520799,3762822.0839446,7458518.1105422,19.519191919192,0,0
0.030709036485721,-0.028846295099634,14.766666666667,3527452.4867121,3623372.0555248,7545504.4509876,19.966666666667,0,0
0.030688160210244,-0.028781002197398,15.214141414141,3527452.4867121,3623372.0555248,7545504.4509876,20.414141414141,0,0
0.03066574576531,-0.028715174426271,15.661616161616,3606902.0215015,3475618.4805573,7605972.9587201,20.861616161616,0,0
0.030645347836295,-0.028649275793055,16.109090909091,3606902.0215015,3475618.4805573,7605972.9587201,21.309090909091,0,0
0.030622593306992,-0.028582991255239,16.556565656566,3205070.7307078,3446416.6244184,7494560.5414985,21.756565656566,0,0
0.030602094170978,-0.028516465890832,17.00404040404,3696823.2281622,3320225.688532,7640156.290833,22.20404040404,0,0
0.030580063651366,-0.028449644242726,17.451515151515,3281299.7307624,3283311.7428553,7517777.9714466,22.651515151515,0,0
0.030558531611312,-0.028382591830215,17.89898989899,3799974.5667264,3158868.9394429,7646239.8201115,23.09898989899,0,0
0.030537432713317,-0.028315078805487,18.346464646465,3374506.0949936,3115918.8541017,7515346.8778617,23.546464646465,0,0
0.030515403648227,-0.028247494981161,18.793939393939,3374506.0949936,3115918.8541017,7515346.8778617,23.993939393939,0,0
0.030494840650341,-0.028179182249859,19.241414141414,3485991.3382076,2946147.429673,7486127.8659003,24.441414141414,0,0
0.030473541152956,-0.028110460976153,19.688888888889,3532856.5384901,2859982.2053473,7762147.5444398,24.888888888889,0,0
0.03045175159231,-0.028041178584118,20.136363636364,3657381.1514707,2678918.4055072,7697328.6546259,25.336363636364,0,0
